domain,resolves,http_status,https_status,redirect_url
kindleretailer.info,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlereview.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlereview.info,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
kindlereview.net,True,200,,https://www.amazon.com/dp/B00I15SB16
kindlereview.org,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlereviewnow.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
kindlereviews.info,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlereviewsite.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlereviewsonline.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlermusic.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlers.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlerss.com,True,200,,https://www.amazon.com/dp/B00I15SB16
kindles.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
kindles.fr,True,202,,https://www.amazon.fr/
kindles.info,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindles.mobi,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindles.net,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindles.org,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlesale.com,True,200,,https://www.amazon.com/dp/B00I15SB16
kindlesale.info,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
kindlesale.net,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
kindlesale.org,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlescribe-colorsoft.com,True,200,,
kindlescribe.com,True,200,,https://www.amazon.com:443/dp/B0DVQQGMCZ?ref=ods_surl_pa_us
kindlescribe.info,True,200,,https://www.amazon.com:443/dp/B0DVQQGMCZ?ref=ods_surl_pa_us
kindlescribe.net,True,200,,https://www.amazon.com:443/dp/B0DVQQGMCZ?ref=ods_surl_pa_us
kindlescribe.online,True,200,,https://www.amazon.com:443/dp/B0DVQQGMCZ?ref=ods_surl_pa_us
kindlescribe.org,True,200,,https://www.amazon.com:443/dp/B0DVQQGMCZ?ref=ods_surl_pa_us
kindlescribecolorsoft.com,True,200,,
kindlescribecolorsoft.info,True,200,,
kindlescribecolorsoft.net,True,200,,
kindlescribecolorsoft.org,True,200,,
kindlescribecolorsoft.us,True,200,,
kindlescribepremiumstylus.com,True,200,,https://www.amazon.com:443/dp/B0DVQQGMCZ?ref=ods_surl_pa_us
kindlescribes.com,True,200,,https://www.amazon.com:443/dp/B0DVQQGMCZ?ref=ods_surl_pa_us
kindlesdk.com,True,404,,
kindlesdk.info,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlesdk.me,True,200,,https://www.aboutamazon.eu/
kindlesdk.mobi,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlesdk.net,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlesdk.org,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlesearch.asia,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlesecrets.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
kindleselect25.at,True,200,,https://www.amazon.de/
kindleselect25.co.at,True,200,,https://www.amazon.de/
kindleselect25.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindleselect25.fr,True,202,,https://www.amazon.fr/
kindleselect25.it,True,202,,https://www.amazon.it/
kindleselect25.net,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindleselection.com,True,200,,https://www.amazon.com/dp/B00I15SB16
kindleseller.info,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
kindlesenior.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindleservices.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlesettopbox.com,True,200,,https://www.amazon.com/firetv/
kindleshop.com,True,200,,https://www.amazon.com/dp/B00I15SB16
kindleshop.fr,True,202,,https://www.amazon.fr/
kindleshop.info,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindleshop.org,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindleshoponline.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindleshoppers.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
kindleshops.info,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlesilk.fr,True,202,,https://www.amazon.fr/
kindlesilk.it,True,202,,https://www.amazon.it/
kindlesimulator.me,True,200,,https://www.aboutamazon.eu/
kindlesite.biz,True,200,,https://www.amazon.com/dp/B00I15SB16
kindlesite.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlesite.net,True,200,,https://www.amazon.com/dp/B00I15SB16
kindlesites.biz,True,200,,https://www.amazon.com/dp/B00I15SB16
kindlesites.info,True,200,,https://www.amazon.com/dp/B00I15SB16
kindlesites.net,True,200,,https://www.amazon.com/dp/B00I15SB16
kindlesites.org,True,200,,https://www.amazon.com/dp/B00I15SB16
kindleskins.com,True,200,,https://www.amazon.com/dp/B00I15SB16
kindleskins.net,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlesoftware.info,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
kindlesoftwareforpc.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlesolution.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlespeak.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlespeak.net,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlespeak.org,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlespecialoffers.at,True,200,,https://www.amazon.de/
kindlespecialoffers.co.at,True,200,,https://www.amazon.de/
kindlespecialoffers.fr,True,202,,https://www.amazon.fr/
kindlespecialoffers.it,True,202,,https://www.amazon.it/
kindlespecialoffers.me,True,200,,https://www.aboutamazon.eu/
kindlespecials.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlesstore.info,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlestore.at,True,200,,https://www.amazon.de/
kindlestore.co.at,True,200,,https://www.amazon.de/
kindlestore.com,True,200,,https://www.amazon.com/gp/browse.html/ref=as_li_ss_tl?node=133141011&linkCode=sl2&tag=kindlestore.com-20&linkId=6bc6a793bec6b0cc973d58686087da45
kindlestore.fr,True,202,,https://www.amazon.fr/
kindlestore.info,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlestore.mobi,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
kindlestore.net,True,200,,https://www.amazon.com:443/gp/browse.html?node=133141011
kindlestorefreebooks.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
kindlestorefront.com,True,200,,https://www.amazon.com/dp/B00I15SB16
kindlestores.info,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlestories.com,True,200,,https://www.amazon.com/dp/B00I15SB16
kindlestreaming.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlesupporthelp.com,True,403,,
kindlesystem.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlet.biz,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlet.info,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlet.net,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlet.org,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindletevent.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindletextbook.com,True,200,,https://www.amazon.com/New-Used-Textbooks-Books/b/ref=as_li_ss_tl?node=465600&linkCode=sl2&tag=amznipbooks-20&linkId=c7a729e799871c84b40646f4b7ee1b3e
kindletextbookcreator.com,True,200,,https://www.amazon.com/New-Used-Textbooks-Books/b/ref=as_li_ss_tl?node=465600&linkCode=sl2&tag=amznipbooks-20&linkId=c7a729e799871c84b40646f4b7ee1b3e
kindlethreedimensional.com,True,200,,https://www.amazon.com/dp/B00OC0USA6
kindletimage.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindletips.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindletips.info,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindletitles.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindletoday.info,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindletokindle.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindletorrents.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
kindletouch.at,True,200,,https://www.amazon.de/
kindletouch.com,True,200,200,https://www.amazon.com:443/dp/B00JG8GOWU
kindletouch.fr,True,200,200,https://www.amazon.fr/dp/B005890FUI/ref=tb_surl_kindletouch
kindletouch.it,True,200,200,https://www.amazon.it/dp/B005890FUI/ref=tb_surl_kindletouch
kindletouch.net,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindletricks.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindletui.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindletutil.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindletv.it,True,202,,https://www.amazon.it/
kindletv.org,True,200,,https://www.amazon.com/firetv/
kindleui.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindleuk.info,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
kindleunlimited.at,True,200,,https://www.amazon.de/
kindleunlimited.co.at,True,200,,https://www.amazon.de/
kindleunlimited.com,True,503,,
kindleunlimited.fr,True,200,,https://www.amazon.fr:443/kindle-dbs/hz/subscribe/ku
kindleunlimited.info,True,200,,https://www.amazon.com:443/kindle-dbs/hz/subscribe/ku
kindleunlimited.it,True,200,,https://www.amazon.it:443/kindle-dbs/hz/subscribe/ku
kindleunlimited.net,True,503,,
kindleunlimited.org,True,503,,
kindleusers.biz,True,200,,https://www.amazon.com/dp/B00I15SB16
kindleusers.info,True,200,,https://www.amazon.com/dp/B00I15SB16
kindleutil.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindleutility.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlevideos.info,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?&node=2858778011&linkCode=sl2&tag=amznipvideo-20&linkId=ad5fbe1dee38564cbbacf1392fafb4ae
kindleview.net,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
kindlevisions.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlevoice.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlevoyage.com,True,200,,https://www.amazon.com/dp/B00IOY8XWQ
kindleware.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindleware.net,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
kindlewarehouse.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlewhispercast.fr,True,202,,https://www.amazon.fr/
kindlewhispercast.it,True,202,,https://www.amazon.it/
kindlewhispernet.com,True,200,,https://www.amazon.com/dp/B00I15SB16
kindlewhispersync.at,True,200,,https://www.amazon.de/
kindlewhispersync.co.at,True,200,,https://www.amazon.de/
kindlewhispersync.fr,True,202,,https://www.amazon.fr/
kindlewhispersync.it,True,202,,https://www.amazon.it/
kindlewi-fi.info,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
kindlewifi.fr,True,202,,https://www.amazon.fr/
kindlewifi.it,True,202,,https://www.amazon.it/
kindlewifi.net,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
kindlewiki.info,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
kindlewire.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlewire.net,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
kindlewireless.info,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindleworld.info,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
kindleworlds.com,True,,,
kindlewriteon.com,True,200,,https://www.amazon.com/kindle/
kindlex-ray.at,True,200,,https://www.amazon.de/
kindlex-ray.fr,True,202,,https://www.amazon.fr/
kindlex-ray.it,True,202,,https://www.amazon.it/
kindlexray.at,True,200,,https://www.amazon.de/
kindlexray.fr,True,202,,https://www.amazon.fr/
kindlexray.it,True,202,,https://www.amazon.it/
kindlexstore.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlexxx.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
kindlez.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlezone.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
kindlezoom.com,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=6669702011&linkCode=sl2&tag=amznipkindle-20&linkId=551706601a1080104e2dbb0e17826f96
kindlich.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
kindlier.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
kindline.com,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
kindling.fr,True,202,,https://www.amazon.fr/
kindling.info,True,200,,https://www.amazon.com/b/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&node=6669702011&tag=amznipkindle-20&linkId=FCEI2NMLNPCCUKDD
kindling.org,True,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
kindred.ch,True,,,
kinesiologie-chleeblatt.ch,True,,,
kinesis.ch,True,,,
kinesisaws.com,True,200,,https://aws.amazon.com/kinesis/
kingcars.ch,True,200,200,https://kingcars.ch/
kinnaree.ch,True,200,200,https://kinnaree.ch/
kirchekonkret.ch,True,200,200,https://kirchekonkret.ch/
kirchgemeinde-deitingen.ch,True,200,200,https://www.kirchgemeinde-deitingen.ch/
kiroween.com,True,200,,https://kiro.dev/
kiss.gr,True,200,,https://www.kiss929.gr/
kissshop.es,True,200,200,https://kissshop.es/
kisunla.gr,True,,,
kitaarosa.ch,True,200,,https://www.kitaarosa.ch/
kitsupervivencia.es,True,200,200,
kiwiiestateagents.es,True,200,200,
klarsicht4u.ch,True,200,200,https://www.klarsicht4u.ch/
klassikticket.ch,True,,,
klausgemachtes.ch,True,403,403,
kleidungshop.ch,True,200,200,
klemmshop.ch,True,200,200,
klimalex.es,True,200,200,https://klimalex.es/
klinikimhasel.ch,True,200,200,https://www.klinikimhasel.ch/
kmeleonhunt.ch,True,200,200,https://kmeleonhunt.ch/
kng.es,True,200,,https://trusted.domainseller.site/kng.es
kniedoktor.ch,True,200,200,https://www.kniedoktor.ch/
knospe-hebamme.ch,True,200,200,https://www.knospe-hebamme.ch/
